Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
裙子,1,0,1,0,1,0
褪黑素,1,1,0,1,0,0
见过,1,0,1,0,1,0
读书,1,1,1,0,0,1
虎,1,0,1,0,1,0
解脱,1,1,1,0,0,1
言语,1,1,1,0,0,1
讨厌,1,1,1,0,0,1
让步,1,1,0,1,0,0
读,1,1,1,0,0,1
记错,1,0,1,0,1,0
评论区,1,0,1,0,1,0
诅咒,1,0,1,0,1,0
说过,1,1,1,0,0,1
诉说,1,0,1,0,1,0
试,1,1,1,0,0,1
话说,1,0,1,0,1,0
该有多好,1,1,0,1,0,0
该死,1,1,0,1,0,0
豆子,1,1,1,0,0,1
落日余晖,1,0,1,0,1,0
胆小,1,0,1,0,1,0
自我,1,1,1,0,0,1
胖,1,0,1,0,1,0
走远,1,0,1,0,1,0
走开,1,0,1,0,1,0
能否,1,1,0,1,0,0
能听到,1,0,1,0,1,0
走向光明,1,1,1,0,0,1
能看到,1,0,1,0,1,0
脑子,1,1,0,1,0,0
脚下,1,1,1,0,0,1
脾气,1,1,0,1,0,0
臣服,1,1,0,1,0,0
走上,1,0,1,0,1,0
自从,1,1,1,0,0,1
自在,1,0,1,0,1,0
赚钱,1,1,0,1,0,0
落井下石,1,1,1,0,0,1
自由,1,0,1,0,1,0
贫穷,1,0,1,0,1,0
良莠,1,1,0,1,0,0
负面,1,0,1,0,1,0
花苞,1,0,1,0,1,0
苟延残喘,1,0,1,0,1,0
负能量,1,1,0,1,0,0
苦,1,1,1,0,0,1
苦难,1,0,1,0,1,0
英语B级考试,1,1,1,0,0,1
苹果,1,0,1,0,1,0
茜茜,1,0,1,0,1,0
荒谬,1,0,1,0,1,0
获得,1,1,1,0,0,1
第一时间,1,1,1,0,0,1
笔试,1,1,1,0,0,1
炸裂,1,0,1,0,1,0
造谣,1,0,1,0,1,0
选好,1,1,1,0,0,1
通往,1,0,1,0,1,0
生不息,1,0,1,0,1,0
逛,1,0,1,0,1,0
甜食,1,0,1,0,1,0
甜甜,1,1,1,0,0,1
甜品,1,0,1,0,1,0
笑颜,1,0,1,0,1,0
甜,1,0,1,0,1,0
逼,1,1,0,1,0,0
理,1,0,1,0,1,0
班上,1,1,0,1,0,0
班,1,1,1,0,0,1
珍重,1,1,1,0,0,1
生涯,1,0,1,0,1,0
误解,1,0,1,0,1,0
选,1,1,1,0,0,1
生生不息,1,1,1,0,0,1
生老病死,1,1,1,0,0,1
用,1,1,1,0,0,1
逃脱,1,0,1,0,1,0
疯狂,1,1,0,1,0,0
疼,1,0,1,0,1,0
痕迹,1,1,1,0,0,1
痛,1,0,1,0,1,0
逃兵,1,1,0,1,0,0
白天,1,1,0,1,0,0
百态,1,0,1,0,1,0
适合,1,1,1,0,0,1
送给,1,1,1,0,0,1
的食物,1,0,1,0,1,0
遍,1,0,1,0,1,0
现,1,1,1,0,0,1
道歉,1,0,1,0,1,0
爬起来,1,0,1,0,1,0
那里,1,1,1,0,0,1
烤红薯,1,0,1,0,1,0
烧起,1,1,0,1,0,0
烫烫,1,0,1,0,1,0
热爱,1,0,1,0,1,0
那样的,1,0,1,0,1,0
热起来,1,1,1,0,0,1
那时候,1,0,1,0,1,0
照亮,1,0,1,0,1,0
那年,1,1,1,0,0,1
那头,1,0,1,0,1,0
熊猫,1,0,1,0,1,0
那天,1,1,1,0,0,1
熬一熬,1,1,1,0,0,1
那些人,1,1,0,1,0,0
玩耍,1,0,1,0,1,0
爱意,1,0,1,0,1,0
爱着,1,0,1,0,1,0
爷爷,1,0,1,0,1,0
爷爷记得,1,0,1,0,1,0
那一份,1,1,1,0,0,1
爸爸,1,0,1,0,1,0
特别好,1,0,1,0,1,0
特别棒,1,0,1,0,1,0
狗狗们,1,0,1,0,1,0
独生子女,1,1,0,1,0,0
独自,1,0,1,0,1,0
猫,1,0,1,0,1,0
王子,1,0,1,0,1,0
道歉   ,1,0,1,0,1,0
皆,1,0,1,0,1,0
皮肤分解,1,0,1,0,1,0
目标,1,1,0,1,0,0
神奇,1,1,1,0,0,1
着急,1,0,1,0,1,0
着想,1,1,1,0,0,1
还没,1,1,1,0,0,1
着魔,1,1,0,1,0,0
还好,1,0,1,0,1,0
睡不着,1,1,0,1,0,0
睡眠,1,1,0,1,0,0
睡饱,1,0,1,0,1,0
返程,1,0,1,0,1,0
瞬间,1,1,0,1,0,0
破碎,1,0,1,0,1,0
硬撑,1,1,0,1,0,0
磨损,1,0,1,0,1,0
近,1,0,1,0,1,0
运气,1,1,0,1,0,0
眼见,1,1,0,1,0,0
秉性,1,1,0,1,0,0
过程,1,1,1,0,0,1
过生日,1,1,0,1,0,0
种牙,1,1,0,1,0,0
稀里糊涂,1,1,0,1,0,0
过往,1,1,1,0,0,1
稳定,1,0,1,0,1,0
空虚,1,1,1,0,0,1
穿裙子把,1,1,1,0,0,1
过年,1,1,1,0,0,1
突然想到,1,1,1,0,0,1
窒息,1,0,1,0,1,0
笑呵呵,1,0,1,0,1,0
笑靥如花,1,0,1,0,1,0
着凉,1,0,1,0,1,0
眼睁睁,1,0,1,0,1,0
直至,1,0,1,0,1,0
看哭,1,1,1,0,0,1
迷路,1,1,0,1,0,0
迷茫,1,1,1,0,0,1
迫害,1,0,1,0,1,0
远,1,0,1,0,1,0
相处,1,1,0,1,0,0
进度,1,1,1,0,0,1
相应,1,0,1,0,1,0
相当,1,0,1,0,1,0
相爱,1,1,1,0,0,1
这时候,1,0,1,0,1,0
这周,1,1,1,0,0,1
省,1,1,0,1,0,0
看不起,1,1,1,0,0,1
这些,1,1,1,0,0,1
这事儿,1,1,1,0,0,1
真相,1,0,1,0,1,0
看好,1,1,1,0,0,1
这个月,1,1,0,1,0,0
这个地方,1,1,1,0,0,1
看见,1,0,1,0,1,0
真好,1,0,1,0,1,0
真实  ,1,0,1,0,1,0
真快,1,1,0,1,0,0
真想,1,0,1,0,1,0
真是,1,1,0,1,0,0
真正,1,1,1,0,0,1
这一年,1,1,1,0,0,1
真的可以,1,1,0,1,0,0
这一天,1,0,1,0,1,0
还要,1,1,1,0,0,1
等着,1,0,1,0,1,0
恶魔,1,0,1,0,1,0
暂时,1,0,1,0,1,0
冰激凌,1,0,1,0,1,0
冷漠,1,1,1,0,0,1
冷天,1,0,1,0,1,0
冷吗,1,0,1,0,1,0
决心,1,1,0,1,0,0
决定,1,1,0,1,0,0
冲淡,1,0,1,0,1,0
冲,1,0,1,0,1,0
冰西瓜,1,1,0,1,0,0
冰淇淋,1,0,1,0,1,0
前,1,0,1,0,1,0
冬至,1,1,1,0,0,1
冬日,1,0,1,0,1,0
再见,1,0,1,0,1,0
再考,1,1,0,1,0,0
再有,1,0,1,0,1,0
再也不,1,1,0,1,0,0
内心,1,1,1,0,0,1
养,1,0,1,0,1,0
冷门,1,1,0,1,0,0
冻,1,1,0,1,0,0
准,1,1,1,0,0,1
准备,1,1,1,0,0,1
别让,1,0,1,0,1,0
别怕,1,0,1,0,1,0
初试,1,1,0,1,0,0
初二,1,1,1,0,0,1
初,1,1,0,1,0,0
刚刚好,1,1,0,1,0,0
刘亦菲,1,0,1,0,1,0
分数,1,1,1,0,0,1
分手,1,1,1,0,0,1
分开,1,1,1,0,0,1
刀片,1,1,0,1,0,0
出了问题,1,1,0,1,0,0
出,1,1,0,1,0,0
凭,1,1,1,0,0,1
几年,1,1,0,1,0,0
减少,1,0,1,0,1,0
准备好,1,1,1,0,0,1
关闭,1,1,0,1,0,0
关门,1,0,1,0,1,0
关爱,1,1,1,0,0,1
倒计时,1,1,1,0,0,1
俭,1,1,0,1,0,0
信心,1,1,0,1,0,0
保险,1,1,0,1,0,0
保暖,1,1,1,0,0,1
保护,1,0,1,0,1,0
便利店,1,0,1,0,1,0
依旧,1,0,1,0,1,0
依偎,1,0,1,0,1,0
你自己,1,0,1,0,1,0
你死我活,1,1,0,1,0,0
作业,1,0,1,0,1,0
何止,1,1,0,1,0,0
何尝,1,1,0,1,0,0
体液,1,1,0,1,0,0
体力,1,1,0,1,0,0
体会到,1,0,1,0,1,0
体会,1,0,1,0,1,0
倒大霉烦躁,1,1,1,0,0,1
值得,1,0,1,0,1,0
关心,1,0,1,0,1,0
倾诉,1,0,1,0,1,0
公道,1,0,1,0,1,0
公平,1,1,1,0,0,1
全身发冷,1,1,1,0,0,1
入学,1,1,0,1,0,0
入口,1,0,1,0,1,0
入,1,1,0,1,0,0
光阴,1,0,1,0,1,0
先,1,1,0,1,0,0
儿童节,1,0,1,0,1,0
儿童,1,0,1,0,1,0
傻,1,0,1,0,1,0
停留,1,1,0,1,0,0
停滞,1,1,0,1,0,0
做榜样  ,1,0,1,0,1,0
做什么,1,0,1,0,1,0
做些什么,1,0,1,0,1,0
偏见,1,0,1,0,1,0
刺眼,1,1,0,1,0,0
前天,1,0,1,0,1,0
晚霞,1,0,1,0,1,0
口,1,1,0,1,0,0
吃多,1,1,0,1,0,0
可爱的人,1,0,1,0,1,0
可怜,1,1,0,1,0,0
可以做,1,0,1,0,1,0
只要,1,0,1,0,1,0
只能,1,1,1,0,0,1
只有,1,1,0,1,0,0
另一份,1,1,0,1,0,0
变态,1,0,1,0,1,0
前进,1,0,1,0,1,0
变坏,1,1,0,1,0,0
受罚,1,1,0,1,0,0
受委屈,1,0,1,0,1,0
受够了,1,1,1,0,0,1
取暖,1,1,0,1,0,0
发现,1,0,0,0,0,0
发牢骚,1,1,0,1,0,0
发泄,1,1,0,1,0,0
吃药,1,1,1,0,0,1
吃饭,1,0,1,0,1,0
各种,1,1,0,1,0,0
同,1,1,1,0,0,1
哎,1,1,0,1,0,0
哈喽,1,1,1,0,0,1
咱们,1,0,1,0,1,0
咬牙,1,0,1,0,1,0
周围,1,1,0,1,0,0
呗,1,1,0,1,0,0
呆下去,1,1,1,0,0,1
吹蜡烛,1,1,1,0,0,1
吹拂,1,0,1,0,1,0
吸,1,1,0,1,0,0
向往,1,1,0,1,0,0
向上,1,0,1,0,1,0
后来,1,1,0,1,0,0
后天,1,0,1,0,1,0
同龄人,1,0,1,0,1,0
同龄,1,0,1,0,1,0
同学  ,1,0,1,0,1,0
发声,1,0,1,0,1,0
发信息,1,1,1,0,0,1
反驳,1,0,1,0,1,0
华师大,1,0,1,0,1,0
半个月,1,1,0,1,0,0
升入,1,0,1,0,1,0
十月,1,0,1,0,1,0
十字路口,1,0,1,0,1,0
十天,1,1,0,1,0,0
十二月,1,1,0,1,0,0
十之八九,1,0,1,0,1,0
十七,1,1,0,1,0,0
区别,1,1,0,1,0,0
北,1,1,1,0,0,1
勉强,1,1,1,0,0,1
动态,1,1,1,0,0,1
动,1,0,1,0,1,0
劝,1,1,0,1,0,0
力量,1,1,1,0,0,1
力不从心,1,1,1,0,0,1
剧本,1,1,1,0,0,1
半夜,1,1,1,0,0,1
单单,1,0,1,0,1,0
反正,1,0,1,0,1,0
南,1,1,1,0,0,1
又有,1,1,0,1,0,0
去往,1,0,1,0,1,0
去年,1,1,0,1,0,0
去天堂,1,0,1,0,1,0
原谅,1,1,1,0,0,1
原本,1,1,0,1,0,0
原因,1,1,0,1,0,0
原,1,0,1,0,1,0
压迫,1,1,1,0,0,1
压抑,1,1,1,0,0,1
压不住,1,1,0,1,0,0
压,1,1,0,1,0,0
卸载,1,1,1,0,0,1
卸下,1,0,1,0,1,0
即使,1,1,1,0,0,1
卫衣,1,1,0,1,0,0
博,1,0,1,0,1,0
住院,1,1,0,1,0,0
估计,1,0,1,0,1,0
伪装,1,1,0,1,0,0
一点,1,1,1,0,0,1
一跃而下,1,1,0,1,0,0
一般,1,1,1,0,0,1
一种,1,0,1,0,1,0
一瞬,1,0,1,0,1,0
一眼,1,0,1,0,1,0
一看,1,0,1,0,1,0
一百天,1,1,1,0,0,1
一点也不,1,1,1,0,0,1
一步步把,1,0,1,0,1,0
伤心,1,1,1,0,0,1
一次又一次,1,1,1,0,0,1
一模考试,1,1,1,0,0,1
一模,1,1,1,0,0,1
一架,1,0,1,0,1,0
一所,1,0,1,0,1,0
一度,1,1,1,0,0,1
一届,1,0,1,0,1,0
一对,1,0,1,0,1,0
一颗,1,0,1,0,1,0
七号,1,0,1,0,1,0
万事,1,0,1,0,1,0
万物,1,0,1,0,1,0
不公平,1,1,1,0,0,1
不信,1,1,1,0,0,1
不住,1,1,1,0,0,1
不上,1,1,1,0,0,1
下车,1,0,1,0,1,0
下午,1,0,1,0,1,0
下一次,1,1,1,0,0,1
下一世,1,0,1,0,1,0
下,1,1,1,0,0,1
上进,1,0,1,0,1,0
上辈子,1,0,1,0,1,0
上班,1,1,0,1,0,0
上来,1,0,1,0,1,0
上天,1,1,1,0,0,1
三维空间,1,0,1,0,1,0
三月份,1,1,1,0,0,1
三年后,1,1,1,0,0,1
一定能够,1,1,1,0,0,1
一定能,1,0,1,0,1,0
一场,1,1,1,0,0,1
qv,1,0,0,0,0,0
jk,1,0,1,0,1,0
cjy,1,0,1,0,1,0
c+1,1,1,0,1,0,0
B站,1,0,0,0,0,0
6月,1,0,1,0,1,0
5.55556E+12,1,1,0,1,0,0
40天,1,1,1,0,0,1
22,1,1,0,1,0,0
21,1,1,0,1,0,0
2021,1,0,1,0,1,0
2020年11月20日,1,0,1,0,1,0
2020,1,1,1,0,0,1
20,1,1,0,1,0,0
120多天,1,1,0,1,0,0
12.26,1,1,0,1,0,0
11.2,1,1,0,1,0,0
10月,1,0,1,0,1,0
qq,1,0,0,0,0,0
u,1,1,1,0,0,1
一圈,1,0,1,0,1,0
zzz,1,0,1,0,1,0
一名,1,0,1,0,1,0
一只,1,0,1,0,1,0
一口气,1,1,0,1,0,0
一会,1,1,1,0,0,1
一份,1,0,1,0,1,0
一件,1,0,1,0,1,0
一个小时,1,0,1,0,1,0
一个人,1,0,1,0,1,0
一丝,1,0,1,0,1,0
一丁点儿,1,1,1,0,0,1
ヽ,1,1,1,0,0,1
】,1,0,1,0,1,0
【,1,0,1,0,1,0
」,1,1,1,0,0,1
?,1,0,1,0,1,0
?,1,1,1,0,0,1
?,1,1,1,0,0,1
不到,1,1,1,0,0,1
不后悔,1,0,1,0,1,0
不哭,1,0,1,0,1,0
亲自,1,0,1,0,1,0
亭亭玉立,1,0,1,0,1,0
产生,1,1,0,1,0,0
交给,1,0,1,0,1,0
交杂,1,0,1,0,1,0
交到,1,1,0,1,0,0
云,1,0,1,0,1,0
争,1,1,0,1,0,0
了  ,1,0,1,0,1,0
乱七八糟,1,1,0,1,0,0
买,1,0,1,0,1,0
也许,1,1,1,0,0,1
乖,1,1,1,0,0,1
乌云,1,0,1,0,1,0
之后,1,1,1,0,0,1
之前,1,1,1,0,0,1
临近,1,1,1,0,0,1
中考,1,1,1,0,0,1
亲吻,1,0,1,0,1,0
人人,1,1,0,1,0,0
中学,1,0,1,0,1,0
人类,1,1,1,0,0,1
会好,1,1,1,0,0,1
会员,1,1,1,0,0,1
会不会,1,1,1,0,0,1
优秀,1,0,1,0,1,0
休说,1,0,1,0,1,0
休学,1,1,1,0,0,1
仿佛,1,0,1,0,1,0
任何人,1,1,1,0,0,1
任何,1,0,1,0,1,0
以为,1,1,0,1,0,0
代替,1,0,1,0,1,0
仙人,1,1,1,0,0,1
付出代价,1,0,1,0,1,0
仔细,1,1,0,1,0,0
从事,1,1,1,0,0,1
仅仅,1,0,1,0,1,0
什么时候,1,1,0,1,0,0
中秋节,1,1,1,0,0,1
中午,1,1,1,0,0,1
不在,1,0,1,0,1,0
不用,1,0,1,0,1,0
不然,1,1,0,1,0,0
不清楚,1,1,0,1,0,0
不敢说,1,1,0,1,0,0
不敢死,1,1,1,0,0,1
不成正比,1,1,1,0,0,1
不息,1,0,1,0,1,0
不怕,1,0,1,0,1,0
不忘记,1,1,0,1,0,0
不忍,1,1,1,0,0,1
不得,1,0,1,0,1,0
不尽,1,0,1,0,1,0
不孝,1,1,0,1,0,0
不妨,1,0,1,0,1,0
不如意,1,0,1,0,1,0
不太好,1,0,1,0,1,0
不太,1,0,1,0,1,0
不多不少,1,1,0,1,0,0
不甘心,1,1,1,0,0,1
不算,1,0,1,0,1,0
丧气话,1,1,1,0,0,1
不管,1,0,1,0,1,0
丧气,1,0,1,0,1,0
丧,1,1,1,0,0,1
严重,1,1,1,0,0,1
两年,1,0,1,0,1,0
两岁,1,0,1,0,1,0
两天,1,1,1,0,0,1
两句,1,0,1,0,1,0
两个半钟头,1,1,1,0,0,1
两个,1,0,1,0,1,0
世事无常,1,1,0,1,0,0
丑恶,1,1,1,0,0,1
与否,1,0,1,0,1,0
不适合,1,1,1,0,0,1
不说话,1,0,1,0,1,0
不论,1,0,1,0,1,0
不让,1,0,1,0,1,0
不要让,1,0,1,0,1,0
哥哥   ,1,0,1,0,1,0
哪,1,1,0,1,0,0
哪一天,1,1,1,0,0,1
   ,1,0,1,0,1,0
想说,1,1,1,0,0,1
想念,1,0,1,0,1,0
想不开,1,1,1,0,0,1
想不出来,1,0,1,0,1,0
情况,1,1,1,0,0,1
情人节,1,0,1,0,1,0
悲哀,1,0,1,0,1,0
您,1,0,1,0,1,0
恶毒,1,0,1,0,1,0
彼岸,1,0,1,0,1,0
恶嘴无德,1,1,1,0,0,1
恶人,1,0,1,0,1,0
恰恰,1,0,1,0,1,0
恐惧,1,1,1,0,0,1
恋爱,1,1,0,1,0,0
总要,1,0,1,0,1,0
总会,1,1,1,0,0,1
怎样,1,1,0,1,0,0
想起,1,0,1,0,1,0
想起来,1,1,1,0,0,1
想过,1,1,1,0,0,1
感受到,1,0,1,0,1,0
或许,1,0,1,0,1,0
我自己,1,1,0,1,0,0
我来了,1,1,0,1,0,0
我们俩,1,0,1,0,1,0
成绩,1,1,0,1,0,0
成真,1,1,0,1,0,0
成百上千,1,0,1,0,1,0
成,1,1,1,0,0,1
懵懂,1,0,1,0,1,0
憧憬,1,0,1,0,1,0
憋死,1,1,0,1,0,0
慢慢,1,1,1,0,0,1
愿意,1,1,0,1,0,0
愧疚,1,1,0,1,0,0
愤怒,1,0,1,0,1,0
感觉到,1,1,0,1,0,0
感受力,1,1,0,1,0,0
怎么认识,1,0,1,0,1,0
怎么回事,1,1,1,0,0,1
怎么办,1,1,1,0,0,1
徒,1,1,1,0,0,1
很近,1,1,1,0,0,1
很棒,1,1,1,0,0,1
很有,1,1,0,1,0,0
很想,1,0,1,0,1,0
很快,1,0,1,0,1,0
很忙,1,1,1,0,0,1
很多次,1,0,0,0,0,0
很多很多,1,0,1,0,1,0
很多事,1,1,0,1,0,0
很可爱,1,0,1,0,1,0
很冷,1,0,1,0,1,0
很像,1,1,0,1,0,0
很久,1,1,1,0,0,1
很丧,1,1,1,0,0,1
待,1,1,1,0,0,1
往昔,1,0,1,0,1,0
往前,1,0,1,0,1,0
很难,1,0,1,0,1,0
得住,1,1,0,1,0,0
怀里,1,0,1,0,1,0
得知,1,1,1,0,0,1
念叨,1,0,1,0,1,0
快快,1,1,0,1,0,0
忙碌,1,1,0,1,0,0
忘不掉,1,0,1,0,1,0
忘不了,1,1,1,0,0,1
忍不住,1,0,1,0,1,0
忍,1,1,1,0,0,1
心路历程,1,1,1,0,0,1
心路,1,0,1,0,1,0
心理咨询,1,1,1,0,0,1
心想事成,1,1,1,0,0,1
心想,1,1,0,1,0,0
心情,1,0,1,0,1,0
心存,1,1,1,0,0,1
微笑,1,0,1,0,1,0
微博注销,1,0,0,0,0,0
微博大号,1,1,0,1,0,0
手,1,0,1,0,1,0
手腕,1,1,0,1,0,0
才知道,1,1,1,0,0,1
无缘无故,1,1,1,0,0,1
无数个,1,1,1,0,0,1
无奈,1,1,1,0,0,1
无力感,1,0,1,0,1,0
旋转,1,0,1,0,1,0
旅途,1,0,1,0,1,0
方向,1,0,1,0,1,0
文笔,1,0,1,0,1,0
敬畏,1,1,0,1,0,0
教育,1,1,1,0,0,1
教师资格证考试,1,1,1,0,0,1
教,1,1,0,1,0,0
救救,1,0,1,0,1,0
故事,1,0,1,0,1,0
政治,1,0,1,0,1,0
放心,1,0,1,0,1,0
放学,1,1,1,0,0,1
放在,1,0,1,0,1,0
无穷无尽,1,0,1,0,1,0
无耐委屈,1,1,1,0,0,1
改变,1,1,1,0,0,1
无能为力,1,1,0,1,0,0
是什么时候,1,1,1,0,0,1
春节,1,0,1,0,1,0
春考,1,1,0,1,0,0
春天,1,0,1,0,1,0
春分,1,1,0,1,0,0
明灯,1,0,1,0,1,0
明晚,1,1,1,0,0,1
明年夏天,1,0,1,0,1,0
时刻,1,1,1,0,0,1
时之彼端,1,0,1,0,1,0
早睡,1,1,0,1,0,0
早上好,1,0,1,0,1,0
早一点,1,0,1,0,1,0
早,1,0,1,0,1,0
日出日落,1,0,1,0,1,0
日出,1,0,1,0,1,0
日,1,1,0,1,0,0
攻击,1,1,0,1,0,0
操蛋,1,1,0,1,0,0
才行,1,1,0,1,0,0
担子,1,1,0,1,0,0
抱抱抱抱,1,0,1,0,1,0
报考,1,1,1,0,0,1
报以,1,0,1,0,1,0
护着,1,0,1,0,1,0
抛弃,1,1,0,1,0,0
投身,1,1,0,1,0,0
投胎,1,0,1,0,1,0
抓紧,1,0,1,0,1,0
找到,1,1,0,1,0,0
扣掉,1,1,0,1,0,0
托,1,0,1,0,1,0
打电话,1,1,0,1,0,0
打招呼,1,0,1,0,1,0
打扮,1,1,1,0,0,1
打完,1,1,0,1,0,0
打击,1,1,1,0,0,1
扒,1,1,1,0,0,1
抹去,1,1,1,0,0,1
拍拍,1,0,1,0,1,0
撒旦,1,1,1,0,0,1
拜拜,1,0,1,0,1,0
撒娇,1,0,1,0,1,0
摸摸,1,1,1,0,0,1
摆脱,1,0,1,0,1,0
提早,1,1,0,1,0,0
提升,1,1,1,0,0,1
掩盖,1,1,1,0,0,1
推向,1,0,1,0,1,0
控制不住,1,0,1,0,1,0
接接,1,0,1,0,1,0
捣蛋,1,0,1,0,1,0
捏,1,0,1,0,1,0
挺好,1,1,1,0,0,1
指责,1,1,1,0,0,1
指指点点就是要,1,1,1,0,0,1
拿到,1,1,0,1,0,0
拥有,1,0,1,0,1,0
拥抱,1,1,0,1,0,0
往下,1,1,1,0,0,1
形容,1,0,1,0,1,0
哪天,1,0,1,0,1,0
大专,1,1,1,0,0,1
天天,1,1,0,1,0,0
天冷,1,0,1,0,1,0
天下有情人终成眷属,1,0,1,0,1,0
天下,1,0,1,0,1,0
大颗,1,1,1,0,0,1
大四,1,1,0,1,0,0
大叔,1,0,1,0,1,0
大二,1,0,1,0,1,0
大一新生,1,1,0,1,0,0
当时,1,1,1,0,0,1
大一届,1,1,1,0,0,1
大一,1,1,1,0,0,1
多一点,1,1,0,1,0,0
外婆,1,1,0,1,0,0
外在,1,0,1,0,1,0
复读,1,1,1,0,0,1
复杂,1,0,1,0,1,0
声,1,0,1,0,1,0
太苦,1,0,1,0,1,0
太行,1,1,0,1,0,0
太难,1,1,1,0,0,1
失利,1,1,1,0,0,1
好多好多,1,0,1,0,1,0
好多天,1,1,1,0,0,1
好多人,1,0,0,0,0,0
好多,1,0,1,0,1,0
好光景,1,0,1,0,1,0
好久不见,1,0,1,0,1,0
好一点,1,1,1,0,0,1
奶茶,1,0,1,0,1,0
套,1,1,0,1,0,0
奔赴,1,0,1,0,1,0
奋斗,1,1,0,1,0,0
奇奇怪怪,1,0,1,0,1,0
头发,1,1,1,0,0,1
头像  ,1,0,1,0,1,0
失调,1,1,1,0,0,1
失眠,1,1,1,0,0,1
失望,1,1,0,1,0,0
增加,1,1,1,0,0,1
填满,1,1,0,1,0,0
塔罗,1,1,0,1,0,0
回望,1,0,1,0,1,0
回想,1,1,0,1,0,0
回忆,1,1,1,0,0,1
回家,1,1,1,0,0,1
回去,1,1,0,1,0,0
回到,1,0,1,0,1,0
四级,1,1,1,0,0,1
嘴边,1,1,0,1,0,0
嗷,1,0,1,0,1,0
嗨,1,1,1,0,0,1
喝,1,0,1,0,1,0
喜不,1,0,1,0,1,0
善待,1,1,0,1,0,0
啵啵,1,1,1,0,0,1
唯分数论,1,1,1,0,0,1
哭泣着,1,1,0,1,0,0
哭不出来,1,1,0,1,0,0
哪里,1,1,0,1,0,0
回报,1,1,1,0,0,1
回来,1,1,1,0,0,1
坠楼,1,1,1,0,0,1
回来了,1,1,1,0,0,1
坚定,1,1,0,1,0,0
坐地铁,1,0,1,0,1,0
坏人,1,1,0,1,0,0
地点,1,0,1,0,1,0
在这里,1,1,0,1,0,0
在意,1,1,0,1,0,0
在哪,1,1,0,1,0,0
在世,1,1,1,0,0,1
在一起,1,0,1,0,1,0
圣诞夜,1,1,1,0,0,1
图片评论,1,0,0,0,0,0
图,1,1,1,0,0,1
国庆,1,0,1,0,1,0
因素,1,0,1,0,1,0
因此,1,1,0,1,0,0
因,1,1,1,0,0,1
回答,1,0,1,0,1,0
好心人,1,0,1,0,1,0
好快,1,1,0,1,0,0
好成绩,1,1,0,1,0,0
平安,1,0,1,0,1,0
帮助,1,1,1,0,0,1
师范,1,1,1,0,0,1
差点,1,1,0,1,0,0
巡演,1,1,1,0,0,1
崽崽,1,0,1,0,1,0
崩溃,1,1,1,0,0,1
岗位,1,1,0,1,0,0
岁数,1,0,1,0,1,0
展开,1,0,1,0,1,0
届,1,1,1,0,0,1
就这样,1,1,1,0,0,1
就让,1,0,1,0,1,0
就能,1,1,1,0,0,1
就会,1,1,1,0,0,1
尝尝,1,1,1,0,0,1
尘世,1,0,1,0,1,0
少,1,1,0,1,0,0
常温,1,1,0,1,0,0
平安喜乐,1,0,1,0,1,0
小笨蛋,1,0,1,0,1,0
平安夜,1,0,1,0,1,0
当天晚上,1,1,0,1,0,0
当天,1,0,1,0,1,0
当初,1,1,1,0,0,1
当下,1,1,1,0,0,1
归来,1,1,1,0,0,1
强迫症,1,0,1,0,1,0
强行,1,1,0,1,0,0
引领,1,0,1,0,1,0
康复,1,1,0,1,0,0
应不应该,1,1,0,1,0,0
广州,1,1,1,0,0,1
幼稚,1,1,1,0,0,1
幸运,1,0,1,0,1,0
并不,1,1,1,0,0,1
年纪轻轻,1,1,1,0,0,1
年糕,1,0,1,0,1,0
年,1,0,1,0,1,0
小陈,1,0,1,0,1,0
小盆友,1,1,0,1,0,0
好歹,1,0,1,0,1,0
安慰,1,0,1,0,1,0
守着,1,0,1,0,1,0
守护,1,0,1,0,1,0
守,1,0,1,0,1,0
学期,1,1,0,1,0,0
学成,1,1,1,0,0,1
学历,1,1,1,0,0,1
学会,1,1,1,0,0,1
孤单,1,0,1,0,1,0
孟鑫彤,1,1,1,0,0,1
字字句句,1,0,1,0,1,0
子,1,0,1,0,1,0
嫉妒,1,0,1,0,1,0
娱乐,1,1,1,0,0,1
威胁,1,1,0,1,0,0
如愿,1,1,0,1,0,0
好近,1,0,1,0,1,0
好看,1,1,1,0,0,1
安,1,0,1,0,1,0
完全,1,1,1,0,0,1
小皮,1,0,1,0,1,0
完美,1,0,1,0,1,0
小熊,1,0,1,0,1,0
小时候,1,1,0,1,0,0
小姐姐,1,0,1,0,1,0
小傻瓜,1,0,1,0,1,0
小丫头,1,1,1,0,0,1
尊严,1,1,0,1,0,0
对方,1,1,1,0,0,1
寡淡,1,1,0,1,0,0
寒潮,1,1,0,1,0,0
家长,1,0,1,0,1,0
家里,1,1,0,1,0,0
家庭,1,0,1,0,1,0
家人,1,0,1,0,1,0
害,1,1,0,1,0,0
宠着,1,0,1,0,1,0
宝子,1,1,1,0,0,1
宝儿,1,1,1,0,0,1
?,1,1,0,1,0,0
 ,0,0,0,1,4,4
