Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
怎么样,1,0,1,0,1,0
怎么说呢,1,1,0,1,0,0
总,1,0,1,0,1,0
恋爱,1,1,0,1,0,0
恐婚,1,1,1,0,0,1
恶意,1,1,0,1,0,0
恶语相向,1,1,0,1,0,0
悄悄,1,1,0,1,0,0
惋惜,1,0,1,0,1,0
惦记,1,0,1,0,1,0
报,1,1,1,0,0,1
抽,1,1,0,1,0,0
呜呜呜,1,0,1,0,1,0
早就,1,0,1,0,1,0
新房子,1,0,1,0,1,0
新的一年,1,0,1,0,1,0
新闻,1,0,1,0,1,0
方便,1,1,1,0,0,1
方方,1,0,0,0,0,0
旅行,1,0,1,0,1,0
日常,1,0,1,0,1,0
早上,1,1,1,0,0,1
早上睡觉,1,1,1,0,0,1
早安,1,0,1,0,1,0
早早,1,0,1,0,1,0
拉回去,1,1,1,0,0,1
时不时,1,0,1,0,1,0
时刻,1,1,1,0,0,1
明天,1,0,1,0,1,0
明天下午,1,1,1,0,0,1
明年,1,1,1,0,0,1
明确,1,0,1,0,1,0
昨天2点,1,1,1,0,0,1
是假的吧,1,0,0,0,0,0
普通,1,1,0,1,0,0
更加,1,0,1,0,1,0
新年好,1,0,1,0,1,0
数落,1,1,0,1,0,0
敢做,1,1,1,0,0,1
教资,1,1,1,0,0,1
拜托,1,0,1,0,1,0
拿起,1,0,1,0,1,0
挣扎,1,1,1,0,0,1
挣钱,1,1,1,0,0,1
挺,1,0,1,0,1,0
挺快,1,0,1,0,1,0
捡起,1,1,0,1,0,0
掉眼泪,1,0,1,0,1,0
排线,1,0,1,0,1,0
提到,1,0,1,0,1,0
提起,1,0,1,0,1,0
摄影师,1,0,1,0,1,0
摘取,1,0,1,0,1,0
擦亮眼睛,1,0,1,0,1,0
改,1,1,1,0,0,1
攻击,1,1,0,1,0,0
放开,1,1,1,0,0,1
放心,1,1,1,0,0,1
故事,1,0,1,0,1,0
敏感,1,1,1,0,0,1
救,1,0,1,0,1,0
很累,1,1,1,0,0,1
很爱,1,1,0,1,0,0
很晚,1,0,1,0,1,0
太忙,1,1,0,1,0,0
外貌,1,1,0,1,0,0
多么,1,0,1,0,1,0
大三,1,1,0,1,0,0
大大,1,0,0,0,0,0
大学,1,1,1,0,0,1
大年三十,1,1,0,1,0,0
天啊,1,0,1,0,1,0
天堂,1,0,1,0,1,0
天天,1,1,1,0,0,1
太多,1,1,0,1,0,0
太快,1,0,1,0,1,0
很久,1,0,1,0,1,0
太正,1,1,1,0,0,1
失去,1,1,0,1,0,0
失联,1,0,1,0,1,0
夸夸,1,1,1,0,0,1
夺冠,1,1,1,0,0,1
奇妙,1,0,1,0,1,0
好久没来看,1,0,1,0,1,0
好几个月,1,0,1,0,1,0
好大,1,1,0,1,0,0
好好的,1,0,1,0,1,0
复读,1,1,1,0,0,1
复出,1,0,0,0,0,0
城,1,1,1,0,0,1
坚持,1,0,1,0,1,0
周二,1,0,0,0,0,0
周末,1,1,1,0,0,1
咧,1,1,1,0,0,1
哈哈哈,1,0,1,0,1,0
哟,1,1,1,0,0,1
唠磕,1,0,1,0,1,0
喊,1,0,1,0,1,0
喜乐,1,0,1,0,1,0
嗦,1,1,1,0,0,1
嗷,1,0,1,0,1,0
嘲笑,1,1,0,1,0,0
嘿嘿,1,0,1,0,1,0
回到,1,1,0,1,0,0
回来了,1,0,1,0,1,0
图,1,1,1,0,0,1
在哪,1,0,1,0,1,0
在哪里,1,0,1,0,1,0
在意,1,0,1,0,1,0
在那里,1,0,1,0,1,0
地铁,1,0,1,0,1,0
坏掉,1,0,1,0,1,0
好快,1,0,1,0,1,0
好感,1,1,0,1,0,0
好贵,1,1,0,1,0,0
小心愿,1,0,1,0,1,0
小猫,1,0,1,0,1,0
小秘密,1,1,0,1,0,0
就会,1,0,1,0,1,0
就像,1,0,1,0,1,0
就让,1,0,1,0,1,0
尽情,1,0,1,0,1,0
属于,1,0,0,0,0,0
岁月,1,1,0,1,0,0
川美,1,1,1,0,0,1
川美动画系,1,1,1,0,0,1
带来,1,0,1,0,1,0
带着,1,0,1,0,1,0
帮,1,0,1,0,1,0
帮助,1,0,1,0,1,0
干什么,1,0,1,0,1,0
年纪,1,0,1,0,1,0
并不,1,0,1,0,1,0
废物,1,1,1,0,0,1
强大,1,1,1,0,0,1
当,1,0,1,0,1,0
往年,1,0,1,0,1,0
小熊,1,0,1,0,1,0
小年夜,1,0,1,0,1,0
如果说,1,0,1,0,1,0
小姐姐,1,1,1,0,0,1
姑娘,1,0,1,0,1,0
娱乐圈,1,0,1,0,1,0
婚礼,1,1,1,0,0,1
子,1,0,1,0,1,0
孤零零,1,0,1,0,1,0
学弟,1,1,1,0,0,1
学生,1,1,1,0,0,1
它,1,1,0,1,0,0
守护,1,0,1,0,1,0
安全感,1,1,1,0,0,1
安息,1,0,1,0,1,0
安睡,1,0,1,0,1,0
完,1,1,1,0,0,1
实感,1,0,1,0,1,0
室,1,0,0,0,0,0
害,1,0,0,0,0,0
家人,1,0,1,0,1,0
家里,1,0,1,0,1,0
寂寞,1,1,1,0,0,1
对不对,1,1,1,0,0,1
小baby,1,0,1,0,1,0
?,1,0,1,0,1,0
 ,0,0,0,1,5,1
