Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
一边,2,2,0,2,0,0
心痛,2,2,1,1,0,1
学校,2,2,0,2,0,0
完,2,2,0,2,0,0
安眠药,2,2,0,2,0,0
迷茫,2,2,2,0,0,2
得了,2,2,1,1,0,1
得到,2,2,0,2,0,0
远,2,2,0,2,0,0
宁波消防纪委科长胡晨欺上瞒下，欺骗糊弄举报人，告知处分了陈彦州隆严重警告并已记入档案，二月已告知可在支队官网查看通报批评，有录音为证！实际至今陈彦州隆并未受到任何处分！,2,0,0,0,0,0
不自信,2,2,1,1,0,1
学会,2,2,0,2,0,0
与,2,2,0,2,0,0
没想到,2,2,1,1,0,1
不自在,2,2,0,2,0,0
借口,2,2,1,1,0,1
这辈子,2,2,0,2,0,0
心情,2,2,0,2,0,0
字,2,2,0,2,0,0
一遍,2,2,0,2,0,0
不需要,2,2,1,1,0,1
网友,2,2,0,2,0,0
愿,2,2,1,1,0,1
吃饭,2,2,0,2,0,0
拖累,2,2,1,1,0,1
6天,2,2,1,1,0,1
拥有,2,2,1,1,0,1
救,2,2,0,2,0,0
任何人,2,2,0,2,0,0
压垮,2,2,1,1,0,1
拯救,2,2,0,2,0,0
敏感,2,2,0,2,0,0
至少,2,2,0,2,0,0
舍不得,2,2,0,2,0,0
体谅,2,2,0,2,0,0
有个人,2,2,0,2,0,0
内疚,2,2,0,2,0,0
谈,2,2,0,2,0,0
挂,2,2,0,2,0,0
体会到,2,2,1,1,0,1
关系,2,2,1,1,0,1
散心,2,2,0,2,0,0
挣扎,2,2,0,2,0,0
关心,2,2,1,1,0,1
昨天,2,2,2,0,0,2
克制,2,2,0,2,0,0
反复,2,2,0,2,0,0
脑子里,2,2,0,2,0,0
有用,2,2,0,2,0,0
有点,2,2,1,1,0,1
又有,2,2,2,0,0,2
有没有,2,2,0,2,0,0
诶,2,2,1,1,0,1
作为,2,2,1,1,0,1
拉,2,2,0,2,0,0
73万,2,2,0,2,0,0
整晚,2,2,0,2,0,0
自卑,2,2,1,1,0,1
是什么,2,2,0,2,0,0
药,2,2,0,2,0,0
再也不,2,2,0,2,0,0
光,2,2,0,2,0,0
到底,2,2,0,2,0,0
优秀,2,2,0,2,0,0
几乎,2,2,0,2,0,0
负能量,2,2,0,2,0,0
暂时,2,2,0,2,0,0
摆,2,2,1,1,0,1
几天,2,1,1,1,1,0
删除,2,2,1,1,0,1
摆脱,2,2,0,2,0,0
表面,2,2,0,2,0,0
出,2,2,0,2,0,0
出来,2,2,0,2,0,0
刚,2,2,0,2,0,0
出路,2,2,0,2,0,0
出门,2,2,0,2,0,0
会好,2,2,0,2,0,0
行尸走肉,2,2,0,2,0,0
更好,2,2,0,2,0,0
医院,2,2,0,2,0,0
血液,2,2,0,2,0,0
角落,2,2,1,1,0,1
普通人,2,2,0,2,0,0
任何人  ,2,2,0,2,0,0
收到,2,1,1,1,1,0
见到,2,2,1,1,0,1
动力,2,2,0,2,0,0
最好,2,2,0,2,0,0
决定,2,2,1,1,0,1
谢谢,2,2,0,2,0,0
吃药,2,2,0,2,0,0
准备,2,2,1,1,0,1
曾经,2,2,0,2,0,0
蛋,2,2,2,0,0,2
接受,2,2,1,1,0,1
曾,2,2,0,2,0,0
反而,2,2,0,2,0,0
摔,2,2,0,2,0,0
叫,2,2,1,1,0,1
只,2,2,0,2,0,0
老天爷,2,2,1,1,0,1
找到,2,2,0,2,0,0
颓废,2,2,0,2,0,0
号,2,2,0,2,0,0
聊,2,2,0,2,0,0
保佑,2,2,0,2,0,0
变,2,2,1,1,0,1
羡慕,2,2,0,2,0,0
手机,2,2,1,1,0,1
而去,2,2,1,1,0,1
变态,2,2,0,2,0,0
早点,2,2,1,1,0,1
假的,2,2,0,2,0,0
才知道,2,2,0,2,0,0
打闹,2,2,0,2,0,0
无尽,2,2,1,1,0,1
默不作声,2,2,0,2,0,0
本来,2,2,2,0,0,2
另一个,2,2,2,0,0,2
打击,2,2,0,2,0,0
说什么,2,0,2,0,2,0
可悲,2,2,1,1,0,1
什么样,2,2,1,1,0,1
便,2,2,1,1,0,1
做错,2,2,0,2,0,0
令,2,2,1,1,0,1
所有,2,2,1,1,0,1
ball,2,0,0,0,0,0
赶紧,2,2,0,2,0,0
所有人,2,2,0,2,0,0
走过,2,2,0,2,0,0
吃了,2,2,0,2,0,0
明白,2,2,0,2,0,0
发工资,2,2,0,2,0,0
马上,2,2,0,2,0,0
说笑,2,2,0,2,0,0
杀死,2,2,0,2,0,0
发疯,2,2,0,2,0,0
胡思乱想,2,2,1,1,0,1
首先,2,2,0,2,0,0
该怎么办,2,2,0,2,0,0
儿,2,2,1,1,0,1
QQ,2,2,0,2,0,0
诉说,2,2,0,2,0,0
手,2,2,0,2,0,0
醒来,1,1,0,1,0,0
鄙视,1,1,0,1,0,0
时,1,1,0,1,0,0
昨夜,1,1,0,1,0,0
早晚,1,1,0,1,0,0
暖,1,1,0,1,0,0
渐渐,1,1,0,1,0,0
日积月累,1,1,0,1,0,0
里面,1,1,0,1,0,0
暴露,1,1,0,1,0,0
没做好准备,1,1,0,1,0,0
清楚,1,1,0,1,0,0
没关系,1,1,1,0,0,1
释怀,1,1,0,1,0,0
清,1,1,0,1,0,0
没救,1,1,1,0,0,1
没完没了,1,1,0,1,0,0
淹没,1,1,0,1,0,0
没有一个人,1,1,0,1,0,0
深深,1,1,0,1,0,0
晴天,1,1,0,1,0,0
早上起来,1,1,0,1,0,0
早已,1,1,0,1,0,0
普通家庭,1,1,1,0,0,1
没得到,1,0,1,0,1,0
鸵鸟,1,1,0,1,0,0
都需要,1,1,0,1,0,0
鼓起,1,1,0,1,0,0
明明,1,1,0,1,0,0
没机会,1,1,1,0,0,1
没爱过,1,1,0,1,0,0
黑暗,1,1,1,0,0,1
浪费时间,1,1,0,1,0,0
没睡,1,1,0,1,0,0
黑狗,1,1,0,1,0,0
鸟叫声,1,1,0,1,0,0
注定,1,1,0,1,0,0
是  ,1,1,0,1,0,0
那个男生,1,1,1,0,0,1
昨晚上,1,1,0,1,0,0
流,1,1,0,1,0,0
黑色,1,1,0,1,0,0
星星,1,1,0,1,0,0
星球,1,1,0,1,0,0
