Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
发出去,2,1,2,0,1,1
-,2,2,0,2,0,0
像,2,1,2,0,1,1
反思,2,1,1,1,1,0
儿,2,0,2,0,2,0
又有,2,2,0,2,0,0
有时候,2,2,0,2,0,0
困难,2,1,2,0,1,1
闭嘴,2,1,0,1,0,0
世上,2,0,2,0,2,0
闭上,2,1,0,1,0,0
??,2,1,2,0,1,1
这样做,2,1,1,1,1,0
  大约,2,2,0,2,0,0
一丝丝,2,2,1,1,0,1
有意思,2,1,1,1,1,0
?,2,2,2,0,0,2
这次,2,1,0,1,0,0
一下子,2,1,1,1,1,0
凭什么,2,2,0,2,0,0
有点,2,1,2,0,1,1
洗脑,2,2,0,2,0,0
这边,2,1,1,0,0,1
去年,2,2,1,1,0,1
爸爸妈妈,2,1,1,1,1,0
中国,2,2,0,2,0,0
长大,2,2,0,2,0,0
送走,2,2,0,2,0,0
活成,2,2,0,2,0,0
次,2,2,0,2,0,0
送给,2,1,2,0,1,1
原,2,2,2,0,0,2
啃老,2,2,0,2,0,0
儿女,2,0,1,0,1,0
不行,2,0,1,0,1,0
再也,2,2,0,2,0,0
喊,2,2,0,2,0,0
爷,2,2,0,2,0,0
有些人,2,0,1,0,1,0
哭着,2,2,0,2,0,0
逃,2,2,2,0,0,2
逃出,2,2,0,2,0,0
比较好,2,1,1,1,1,0
消息,2,1,1,1,1,0
善良,2,2,0,2,0,0
养活,2,2,0,2,0,0
本人,2,0,0,0,0,0
错,2,1,1,0,0,1
爸爸,2,2,0,2,0,0
喜不,2,0,2,0,2,0
早,2,2,0,2,0,0
有问题,2,1,1,1,1,0
社畜,1,1,0,1,0,0
积,1,0,0,0,0,0
称为,1,1,0,1,0,0
碰,1,0,1,0,1,0
稍稍,1,1,1,0,0,1
碰上,1,1,0,1,0,0
没钱,1,1,0,1,0,0
社会活,1,1,0,1,0,0
磨刀,1,1,0,1,0,0
泪目,1,1,0,1,0,0
礼物,1,0,1,0,1,0
碍着,1,1,0,1,0,0
祸害,1,0,0,0,0,0
神经病,1,1,0,1,0,0
稍微,1,1,0,1,0,0
不会死,1,1,0,1,0,0
不上,1,0,1,0,1,0
祝好,1,1,0,1,0,0
不一样,1,1,0,1,0,0
没法,1,1,0,1,0,0
砸碎,1,0,1,0,1,0
秋叶原,1,1,0,1,0,0
离去,1,0,1,0,1,0
砸烂,1,1,0,1,0,0
不仅,1,1,0,1,0,0
洒脱,1,1,0,1,0,0
硬撑,1,1,0,1,0,0
离世,1,1,1,0,0,1
没有精神支柱,1,0,1,0,1,0
破防,1,1,0,1,0,0
沾沾自喜,1,1,0,1,0,0
破茧成蝶,1,1,0,1,0,0
没有人,1,1,0,1,0,0
祝福你,1,1,1,0,0,1
没有耐性,1,1,0,1,0,0
狗,1,0,1,0,1,0
稻草,1,1,1,0,0,1
毒害,1,0,0,0,0,0
糟心事,1,1,0,1,0,0
糊糊,1,0,1,0,1,0
下午,1,1,1,0,0,1
每次,1,1,0,1,0,0
毒,1,1,0,1,0,0
精神寄托,1,1,0,1,0,0
下半夜,1,1,1,0,0,1
精气,1,0,1,0,1,0
每天早上,1,1,1,0,0,1
粗心大意,1,1,0,1,0,0
毒鸡汤,1,0,0,0,0,0
粉,1,1,0,1,0,0
下意识,1,1,0,1,0,0
籍籍无名,1,1,0,1,0,0
比如,1,1,0,1,0,0
箱,1,1,0,1,0,0
每年,1,0,1,0,1,0
每天,1,0,1,0,1,0
管控,1,1,1,0,0,1
毁灭掉,1,1,0,1,0,0
细心,1,1,0,1,0,0
组团,1,0,1,0,1,0
纸片,1,0,1,0,1,0
纠结,1,0,1,0,1,0
毁,1,0,1,0,1,0
絮叨,1,1,0,1,0,0
累了,1,1,0,1,0,0
母亲,1,1,0,1,0,0
系列,1,1,1,0,0,1
紧迫,1,0,0,0,0,0
紧跟,1,1,1,0,0,1
每,1,1,0,1,0,0
索尼,1,0,1,0,1,0
每个,1,1,0,1,0,0
不要再说,1,1,0,1,0,0
素不相识,1,1,0,1,0,0
比起,1,1,0,1,0,0
比较凶,1,1,0,1,0,0
没想到,1,1,0,1,0,0
站着说话不腰疼,1,0,0,0,0,0
第一次,1,1,0,1,0,0
第一支,1,0,1,0,1,0
第一批,1,1,0,1,0,0
第一天,1,1,0,1,0,0
笨蛋,1,0,1,0,1,0
笑,1,0,1,0,1,0
端午,1,0,1,0,1,0
站,1,1,0,1,0,0
破脸,1,1,0,1,0,0
立场,1,0,1,0,1,0
没多久,1,1,1,0,0,1
窗外,1,1,0,1,0,0
窒息感,1,1,0,1,0,0
没完没了,1,0,1,0,1,0
没情商,1,0,0,0,0,0
穿什么,1,1,0,1,0,0
第一眼,1,0,1,0,1,0
没了,1,1,1,0,0,1
毕竟,1,1,0,1,0,0
不舍,1,1,0,1,0,0
毫无,1,1,0,1,0,0
算什么,1,0,1,0,1,0
下楼,1,0,1,0,1,0
简单,1,1,1,0,0,1
氛围,1,1,0,1,0,0
水  ,1,1,0,1,0,0
永世,1,1,1,0,0,1
永远不会,1,1,0,1,0,0
沙雕,1,0,1,0,1,0
求死,1,1,0,1,0,0
第二天,1,1,1,0,0,1
第二,1,0,1,0,1,0
求生,1,0,1,0,1,0
第三封,1,1,0,1,0,0
江苏,1,0,0,0,0,0
第三周,1,1,0,1,0,0
洗脚,1,0,0,0,0,0
不受,1,1,0,1,0,0
破坏,1,1,0,1,0,0
由,1,1,1,0,0,1
照旧,1,1,0,1,0,0
留恋,1,1,0,1,0,0
照样,1,1,0,1,0,0
留念,1,1,1,0,0,1
照顾,1,0,1,0,1,0
熟悉,1,1,1,0,0,1
爬,1,1,0,1,0,0
留在,1,1,0,1,0,0
留下,1,1,0,1,0,0
界限,1,1,0,1,0,0
界,1,0,1,0,1,0
男性,1,0,0,0,0,0
终,1,0,1,0,1,0
爱情,1,1,0,1,0,0
男孩,1,1,0,1,0,0
男女,1,0,0,0,0,0
不正常,1,1,0,1,0,0
男人,1,0,0,0,0,0
不开心,1,1,0,1,0,0
不死心,1,0,1,0,1,0
不满,1,1,0,1,0,0
番茄鸡蛋面,1,1,0,1,0,0
癌细胞,1,0,1,0,1,0
的   ,1,1,0,1,0,0
不爱说话,1,1,0,1,0,0
点个赞,1,1,0,1,0,0
点缀,1,1,1,0,0,1
白眼狼,1,0,1,0,1,0
白白,1,0,1,0,1,0
烦,1,1,0,1,0,0
白天,1,1,0,1,0,0
癌症,1,1,0,1,0,0
疯了,1,1,0,1,0,0
烧掉,1,0,0,0,0,0
不少,1,0,1,0,1,0
热情,1,1,0,1,0,0
痛感,1,1,0,1,0,0
病了,1,0,1,0,1,0
疼,1,1,0,1,0,0
疲惫,1,1,0,1,0,0
疯狂,1,1,0,1,0,0
由头,1,0,0,0,0,0
田字格,1,1,0,1,0,0
盆栽,1,1,0,1,0,0
甩掉,1,1,0,1,0,0
物质,1,1,0,1,0,0
环,1,1,1,0,0,1
玩转,1,1,0,1,0,0
玩玩,1,0,1,0,1,0
牵绊,1,1,0,1,0,0
特么的,1,0,0,0,0,0
不明,1,1,0,1,0,0
玩亏,1,0,1,0,1,0
王卡组,1,1,0,1,0,0
猫猫,1,0,1,0,1,0
特定,1,1,0,1,0,0
牺牲,1,0,1,0,1,0
独自离去,1,1,0,1,0,0
独自,1,1,0,1,0,0
犯,1,0,0,0,0,0
狠心,1,1,0,1,0,0
犯法,1,1,0,1,0,0
状况,1,0,1,0,1,0
狗狗,1,0,1,0,1,0
不救,1,1,0,1,0,0
不懂事,1,1,0,1,0,0
现实中,1,1,0,1,0,0
生前,1,0,1,0,1,0
不当,1,1,1,0,0,1
生气,1,1,0,1,0,0
生死,1,0,1,0,1,0
生日快乐,1,0,1,0,1,0
生成,1,0,1,0,1,0
不期而遇,1,1,0,1,0,0
不怕临死,1,0,1,0,1,0
不想听,1,1,0,1,0,0
不愿,1,0,1,0,1,0
物件,1,1,0,1,0,0
瓶颈,1,1,0,1,0,0
瓢泼大雨,1,1,1,0,0,1
不懂,1,0,1,0,1,0
理发,1,0,1,0,1,0
爽,1,0,1,0,1,0
班主任,1,1,1,0,0,1
珍视,1,1,0,1,0,0
珍爱,1,0,0,0,0,0
的是,1,1,0,1,0,0
炉子,1,1,0,1,0,0
矿,1,1,0,1,0,0
不回家,1,1,0,1,0,0
眼,1,1,0,1,0,0
流眼泪,1,0,1,0,1,0
浊,1,0,1,0,1,0
真谛,1,1,0,1,0,0
消极,1,1,0,1,0,0
消磨,1,1,0,1,0,0
真相,1,1,0,1,0,0
真的能够,1,1,0,1,0,0
消逝,1,0,1,0,1,0
真的有,1,0,1,0,1,0
不可,1,0,1,0,1,0
不可能,1,1,0,1,0,0
真心话,1,1,0,1,0,0
涨停板,1,0,1,0,1,0
不和,1,1,0,1,0,0
不哭,1,1,0,1,0,0
淌出,1,1,0,1,0,0
真假,1,0,0,0,0,0
深呼吸,1,0,1,0,1,0
眼前,1,1,0,1,0,0
活路,1,1,0,1,0,0
眼睛,1,1,0,1,0,0
睡不着,1,1,0,1,0,0
石头,1,1,0,1,0,0
短暂,1,0,1,0,1,0
知道吗,1,0,1,0,1,0
不准,1,1,0,1,0,0
矣,1,1,0,1,0,0
矛盾,1,0,1,0,1,0
睡死,1,1,0,1,0,0
睡前,1,1,0,1,0,0
不分,1,0,1,0,1,0
不痛不痒,1,0,1,0,1,0
睁眼,1,1,1,0,0,1
着魔,1,1,0,1,0,0
着墨,1,0,0,0,0,0
不知,1,1,0,1,0,0
不着急,1,0,1,0,1,0
活人,1,1,0,1,0,0
活出,1,1,0,1,0,0
活动彩六,1,0,1,0,1,0
深夜,1,1,0,1,0,0
深有感触,1,0,1,0,1,0
灾难,1,1,0,1,0,0
不在乎,1,1,0,1,0,0
滴,1,1,0,1,0,0
滴滴打车,1,1,0,1,0,0
漂亮,1,0,1,0,1,0
相信自己,1,1,0,1,0,0
演唱会,1,1,0,1,0,0
相似,1,1,0,1,0,0
相亲不去,1,0,1,0,1,0
漫画,1,1,0,1,0,0
不如,1,1,0,1,0,0
漫长,1,1,1,0,0,1
不孝,1,0,0,0,0,0
潭水,1,1,0,1,0,0
不畏惧,1,0,1,0,1,0
目睹,1,1,1,0,0,1
灵魂,1,1,1,0,0,1
目的,1,0,1,0,1,0
目标,1,1,0,1,0,0
目前,1,1,0,1,0,0
监狱,1,1,1,0,0,1
相处,1,1,0,1,0,0
相对,1,1,0,1,0,0
相欠,1,0,1,0,1,0
游,1,0,1,0,1,0
深渊,1,1,0,1,0,0
看看风景,1,0,1,0,1,0
看清楚,1,0,1,0,1,0
看机会,1,1,0,1,0,0
渗,1,1,1,0,0,1
不堪一击,1,0,1,0,1,0
温暖,1,1,0,1,0,0
港湾,1,1,0,1,0,0
看哭,1,1,0,1,0,0
满腔热血,1,1,0,1,0,0
不大,1,0,1,0,1,0
看出,1,1,1,0,0,1
游离,1,1,1,0,0,1
游魂,1,0,1,0,1,0
看不顺眼,1,1,0,1,0,0
源泉,1,1,0,1,0,0
看不起,1,1,0,1,0,0
看不到,1,1,0,1,0,0
细致,1,1,0,1,0,0
几个,1,0,0,0,0,0
终于,1,1,0,1,0,0
这只,1,0,1,0,1,0
透过,1,1,0,1,0,0
选择权,1,1,0,1,0,0
选好,1,0,1,0,1,0
逃避现实,1,0,1,0,1,0
逃走,1,0,1,0,1,0
逃出来,1,1,0,1,0,0
适合,1,1,0,1,0,0
送饭,1,0,1,0,1,0
送,1,0,1,0,1,0
退缩,1,0,1,0,1,0
退坑,1,0,1,0,1,0
追求,1,1,1,0,0,1
追星,1,1,0,1,0,0
追,1,1,0,1,0,0
迟迟,1,0,1,0,1,0
「,1,0,1,0,1,0
远远,1,0,1,0,1,0
」,1,0,1,0,1,0
进行,1,0,0,0,0,0
进去,1,1,0,1,0,0
进,1,0,1,0,1,0
一万次,1,1,0,1,0,0
这辈子,1,1,0,1,0,0
这样的人,1,0,1,0,1,0
一两次,1,1,0,1,0,0
途中,1,1,0,1,0,0
通知,1,1,0,1,0,0
通过,1,0,1,0,1,0
遵循,1,0,1,0,1,0
cp,1,1,1,0,0,1
emo,1,1,0,1,0,0
live,1,0,1,0,1,0
那条,1,1,0,1,0,0
那天,1,1,1,0,0,1
那只,1,1,0,1,0,0
那位,1,0,0,0,0,0
orz,1,0,1,0,1,0
pg,1,0,1,0,1,0
那个时候,1,1,0,1,0,0
避免,1,1,0,1,0,0
遵从,1,1,0,1,0,0
逛,1,1,0,1,0,0
遭遇,1,1,0,1,0,0
遥远,1,1,1,0,0,1
遗言,1,1,0,1,0,0
ps4,1,0,1,0,1,0
遗忘,1,1,0,1,0,0
pua,1,1,0,1,0,0
道歉,1,1,0,1,0,0
遇见,1,1,1,0,0,1
逼疯,1,0,1,0,1,0
sha,1,0,1,0,1,0
造成,1,1,0,1,0,0
一两顿,1,1,0,1,0,0
一个把,1,0,0,0,0,0
部分,1,1,0,1,0,0
一个月,1,1,0,1,0,0
过分,1,1,0,1,0,0
过几天,1,0,1,0,1,0
过下去,1,1,0,1,0,0
一大堆,1,0,1,0,1,0
一大把,1,0,0,0,0,0
一大早,1,0,0,0,0,0
辛苦,1,0,1,0,1,0
辗转,1,1,1,0,0,1
辆,1,1,0,1,0,0
较劲,1,0,1,0,1,0
轻飘飘,1,1,0,1,0,0
轻视,1,0,0,0,0,0
轻易,1,0,1,0,1,0
轻描淡写,1,1,0,1,0,0
软弱,1,0,0,0,0,0
轮不到,1,1,0,1,0,0
转头,1,1,0,1,0,0
转出来,1,0,1,0,1,0
轨迹,1,0,1,0,1,0
车票,1,1,0,1,0,0
车,1,1,0,1,0,0
躺,1,1,0,1,0,0
躲不过,1,0,1,0,1,0
身体,1,0,1,0,1,0
身份证号,1,0,0,0,0,0
一声,1,0,1,0,1,0
过往,1,0,1,0,1,0
过百万,1,1,0,1,0,0
一半帮,1,0,1,0,1,0
这代人,1,1,0,1,0,0
这些天,1,0,1,0,1,0
这么多年,1,0,1,0,1,0
一件,1,0,1,0,1,0
一份,1,0,1,0,1,0
这个时候,1,1,0,1,0,0
这个家,1,0,1,0,1,0
一千次,1,1,0,1,0,0
这两天,1,1,0,1,0,0
这一篇,1,1,0,1,0,0
这一年,1,1,0,1,0,0
还给,1,0,1,0,1,0
过错,1,0,1,0,1,0
还没有,1,1,0,1,0,0
一只,1,1,0,1,0,0
一同,1,0,1,0,1,0
还小,1,1,0,1,0,0
一名,1,1,1,0,0,1
一周,1,1,0,1,0,0
一团乱麻,1,1,0,1,0,0
还不错,1,1,1,0,0,1
近十年,1,1,0,1,0,0
运转,1,1,0,1,0,0
迎接,1,0,1,0,1,0
邪恶,1,1,0,1,0,0
cod,1,0,1,0,1,0
终点,1,1,0,1,0,0
难得糊涂,1,1,1,0,0,1
食粮,1,1,0,1,0,0
飞天,1,0,0,0,0,0
风花雪月,1,1,1,0,0,1
风暴,1,1,0,1,0,0
颠倒黑白,1,1,0,1,0,0
领导,1,0,1,0,1,0
预,1,1,0,1,0,0
24岁,1,1,0,1,0,0
顺便,1,1,0,1,0,0
鞋,1,0,0,0,0,0
25,1,1,0,1,0,0
面子,1,0,1,0,1,0
面前,1,0,1,0,1,0
面,1,1,0,1,0,0
靠山,1,1,0,1,0,0
25岁,1,0,0,0,0,0
非得,1,1,0,1,0,0
2d,1,0,1,0,1,0
青年,1,1,0,1,0,0
3个月,1,0,1,0,1,0
集美,1,0,1,0,1,0
集团,1,0,0,0,0,0
集,1,0,0,0,0,0
难道,1,0,1,0,1,0
521,1,0,1,0,1,0
饭桌,1,1,0,1,0,0
饭碗,1,1,0,1,0,0
饿,1,1,0,1,0,0
高高在上,1,1,0,1,0,0
?,1,1,0,1,0,0
黑碟,1,0,1,0,1,0
黄,1,1,0,1,0,0
麻麻,1,1,0,1,0,0
',1,1,1,0,0,1
麻木,1,1,0,1,0,0
鹿道森,1,0,1,0,1,0
鸭,1,0,1,0,1,0
鸣不平,1,1,0,1,0,0
鱼死网破,1,0,1,0,1,0
鱼,1,0,0,0,0,0
高达,1,0,1,0,1,0
首先,1,1,0,1,0,0
高兴吗,1,1,0,1,0,0
高兴,1,1,0,1,0,0
17岁,1,1,0,1,0,0
高下,1,1,0,1,0,0
高,1,1,0,1,0,0
骗回去,1,1,0,1,0,0
骆驼,1,1,1,0,0,1
19年初,1,0,1,0,1,0
驱,1,1,1,0,0,1
20多年,1,0,0,0,0,0
香港,1,0,0,0,0,0
难念的经,1,0,0,0,0,0
难听,1,1,0,1,0,0
apex,1,0,1,0,1,0
5个,1,1,1,0,0,1
锅,1,1,0,1,0,0
销号,1,1,0,1,0,0
铺子,1,1,1,0,0,1
银行卡,1,1,0,1,0,0
铁管,1,1,0,1,0,0
铁圈,1,1,0,1,0,0
钱物,1,1,1,0,0,1
DAYTOY,1,0,0,0,0,0
钥匙,1,1,0,1,0,0
金枪鱼,1,1,0,1,0,0
金弦5,1,1,0,1,0,0
重获新生,1,1,1,0,0,1
重男轻女,1,1,0,1,0,0
重新,1,1,0,1,0,0
重拳,1,0,1,0,1,0
重开,1,1,0,1,0,0
重度,1,1,0,1,0,0
重叠,1,1,0,1,0,0
XX,1,1,0,1,0,0
X玖少年团,1,0,0,0,0,0
醒醒,1,0,1,0,1,0
amp,1,0,1,0,1,0
醒悟,1,1,0,1,0,0
醒了,1,1,0,1,0,0
配,1,1,0,1,0,0
错误,1,1,0,1,0,0
错过,1,0,1,0,1,0
长亭,1,1,0,1,0,0
阴阳怪气,1,1,1,0,0,1
难以割舍,1,1,0,1,0,0
7.8年前,1,1,0,1,0,0
隐隐约约,1,1,1,0,0,1
隐藏,1,1,1,0,0,1
随着,1,0,0,0,0,0
随意,1,1,0,1,0,0
随心所欲,1,1,0,1,0,0
陪,1,0,1,0,1,0
70年代初,1,1,0,1,0,0
80后,1,0,1,0,1,0
阿里,1,0,1,0,1,0
阴谋,1,0,0,0,0,0
长大后,1,1,0,1,0,0
阳光,1,1,0,1,0,0
队伍,1,1,1,0,0,1
阅历,1,0,1,0,1,0
闹,1,0,0,0,0,0
间,1,0,0,0,0,0
闲起来,1,1,1,0,0,1
闲,1,0,0,0,0,0
问,1,1,0,1,0,0
闭眼,1,1,1,0,0,1
长辈,1,1,0,1,0,0
长眠,1,1,1,0,0,1
身份,1,0,1,0,1,0
践踏,1,1,0,1,0,0
跳舞,1,0,1,0,1,0
背后,1,0,1,0,1,0
自私  ,1,1,0,1,0,0
死罪,1,1,0,1,0,0
一部分,1,1,1,0,0,1
一间,1,1,1,0,0,1
自救行为,1,1,0,1,0,0
自救,1,1,0,1,0,0
自打,1,1,0,1,0,0
自我攻击,1,0,1,0,1,0
自我感动,1,1,0,1,0,0
一顿别去,1,1,0,1,0,0
一颤,1,1,0,1,0,0
自刎,1,1,0,1,0,0
自以为是,1,1,0,1,0,0
万分之一,1,0,0,0,0,0
腹背受敌,1,1,0,1,0,0
腐蚀,1,0,1,0,1,0
腆着,1,1,0,1,0,0
脑子,1,0,0,0,0,0
能看见,1,1,0,1,0,0
能用,1,1,0,1,0,0
能有,1,1,0,1,0,0
三国志,1,1,0,1,0,0
三年,1,1,1,0,0,1
能做,1,1,1,0,0,1
胸有不平意,1,1,0,1,0,0
自私鬼,1,1,0,1,0,0
自立,1,0,0,0,0,0
自食其力,1,1,0,1,0,0
苦苦相逼,1,1,0,1,0,0
蛮不讲理,1,1,0,1,0,0
蛮,1,1,0,1,0,0
一走了之,1,1,0,1,0,0
藏起来,1,0,1,0,1,0
蔑视,1,0,0,0,0,0
营造,1,1,0,1,0,0
菠萝面包,1,1,1,0,0,1
莽,1,1,0,1,0,0
一起玩,1,0,1,0,1,0
莫名其妙,1,1,0,1,0,0
范本,1,1,0,1,0,0
苦恼,1,1,0,1,0,0
臭,1,0,0,0,0,0
苟且,1,1,0,1,0,0
一路走好,1,1,1,0,0,1
花花草草,1,1,0,1,0,0
花花,1,1,0,1,0,0
一转眼,1,1,0,1,0,0
芭比娃娃,1,1,0,1,0,0
艰难,1,1,0,1,0,0
舍得,1,0,1,0,1,0
舍不得,1,1,0,1,0,0
舆论压力,1,1,0,1,0,0
臭骂,1,1,0,1,0,0
背着,1,1,0,1,0,0
三月,1,1,0,1,0,0
跳河,1,1,0,1,0,0
肮脏,1,0,1,0,1,0
置顶,1,0,1,0,1,0
罪大恶极,1,1,0,1,0,0
罢休,1,0,1,0,1,0
罢,1,1,1,0,0,1
网警,1,0,0,0,0,0
网络,1,0,1,0,1,0
网线,1,1,0,1,0,0
网名,1,1,0,1,0,0
上海,1,0,1,0,1,0
缘分,1,1,0,1,0,0
编辑,1,0,1,0,1,0
缓过来,1,1,0,1,0,0
上网,1,0,1,0,1,0
绝路,1,0,1,0,1,0
绝对,1,1,0,1,0,0
给予,1,1,0,1,0,0
结束生命,1,1,0,1,0,0
结局,1,1,0,1,0,0
上述,1,0,0,0,0,0
结,1,1,0,1,0,0
经过,1,1,0,1,0,0
经历过,1,1,0,1,0,0
下一次,1,1,0,1,0,0
经不起,1,1,0,1,0,0
终究,1,1,1,0,0,1
美,1,0,1,0,1,0
美丽,1,1,0,1,0,0
上气不接下气,1,1,0,1,0,0
上半夜,1,1,1,0,0,1
肚子,1,1,0,1,0,0
三点,1,1,0,1,0,0
肆意,1,1,0,1,0,0
聚,1,1,0,1,0,0
上下班,1,1,0,1,0,0
联动,1,0,1,0,1,0
耽误,1,1,0,1,0,0
耶活下去,1,0,1,0,1,0
而远之,1,0,1,0,1,0
而死,1,1,0,1,0,0
上个月,1,1,0,1,0,0
上吊,1,0,1,0,1,0
美满,1,1,0,1,0,0
考察,1,1,0,1,0,0
考,1,1,0,1,0,0
老鼠,1,0,0,0,0,0
老师,1,1,0,1,0,0
老公,1,0,1,0,1,0
翻翻,1,1,0,1,0,0
上来,1,0,0,0,0,0
翅膀,1,1,0,1,0,0
群星,1,1,1,0,0,1
上次,1,1,1,0,0,1
美食up,1,0,1,0,1,0
螺旋,1,0,0,0,0,0
蟑螂,1,0,0,0,0,0
血亲,1,1,0,1,0,0
行为,1,1,0,1,0,0
赖以,1,1,1,0,0,1
赖,1,1,0,1,0,0
资格,1,1,0,1,0,0
贵,1,1,0,1,0,0
贴心,1,1,0,1,0,0
贴,1,1,0,1,0,0
贬低,1,1,0,1,0,0
货真价实,1,0,1,0,1,0
账号,1,0,1,0,1,0
败给,1,1,1,0,0,1
责骂,1,1,0,1,0,0
责怪,1,0,0,0,0,0
责备,1,1,0,1,0,0
贡献,1,1,0,1,0,0
谢谢,1,0,1,0,1,0
谈,1,1,0,1,0,0
谁知道,1,0,0,0,0,0
一时,1,1,0,1,0,0
读博,1,1,0,1,0,0
请问,1,0,0,0,0,0
说教,1,0,1,0,1,0
说出来,1,1,0,1,0,0
一期一祈,1,0,1,0,1,0
说事儿,1,0,1,0,1,0
说了算,1,1,0,1,0,0
赖赖,1,0,0,0,0,0
一旦,1,0,1,0,1,0
一无所有,1,1,0,1,0,0
越来越少,1,0,0,0,0,0
跳楼  ,1,1,0,1,0,0
一套,1,1,0,1,0,0
跳下去,1,1,0,1,0,0
跳,1,1,0,1,0,0
路上,1,1,0,1,0,0
跨,1,1,0,1,0,0
跟着,1,1,0,1,0,0
跑来,1,1,1,0,0,1
跑去,1,1,0,1,0,0
一家,1,1,1,0,0,1
越界,1,1,0,1,0,0
越来越,1,1,0,1,0,0
赞颂,1,1,0,1,0,0
超,1,1,0,1,0,0
起风,1,1,1,0,0,1
起色,1,1,0,1,0,0
起床,1,0,1,0,1,0
一年,1,1,0,1,0,0
赶上,1,0,1,0,1,0
走好,1,0,1,0,1,0
走前,1,0,1,0,1,0
一摸,1,1,0,1,0,0
走上,1,1,1,0,0,1
一整天,1,1,0,1,0,0
说一下,1,1,0,1,0,0
误解,1,1,0,1,0,0
该怎么办,1,1,0,1,0,0
装理中客,1,0,0,0,0,0
解决,1,0,1,0,1,0
角度,1,1,0,1,0,0
觉醒,1,1,0,1,0,0
一生,1,1,0,1,0,0
视而不见,1,1,0,1,0,0
观念,1,1,0,1,0,0
见过,1,0,0,0,0,0
见识,1,1,0,1,0,0
一生埋怨,1,0,0,0,0,0
要死,1,1,0,1,0,0
一生顺遂,1,0,1,0,1,0
装死,1,0,0,0,0,0
解压,1,1,0,1,0,0
裁决,1,1,0,1,0,0
被骂,1,1,0,1,0,0
被逼无奈,1,1,0,1,0,0
被抢,1,1,1,0,0,1
被子,1,1,0,1,0,0
一看,1,0,0,0,0,0
补,1,0,1,0,1,0
衣服,1,1,0,1,0,0
行进,1,0,1,0,1,0
行李箱,1,1,0,1,0,0
行吗,1,0,0,0,0,0
解决问题,1,1,0,1,0,0
言语,1,1,0,1,0,0
话题,1,1,0,1,0,0
训斥,1,1,0,1,0,0
诚然,1,0,0,0,0,0
试过,1,1,1,0,0,1
试着,1,0,1,0,1,0
试图,1,0,0,0,0,0
诉苦,1,1,0,1,0,0
一朵云,1,1,0,1,0,0
一条,1,1,0,1,0,0
许多许多,1,0,1,0,1,0
记忆犹新,1,1,0,1,0,0
记忆,1,1,0,1,0,0
一根,1,1,1,0,0,1
让人,1,0,1,0,1,0
警,1,1,1,0,0,1
讨论,1,1,0,1,0,0
认错,1,1,0,1,0,0
一模一样,1,0,1,0,1,0
认命,1,1,0,1,0,0
认同,1,1,0,1,0,0
认可,1,0,1,0,1,0
一滴,1,0,0,0,0,0
认,1,0,1,0,1,0
计划,1,1,0,1,0,0
警方,1,0,0,0,0,0
一点儿,1,1,0,1,0,0
一辈,1,1,0,1,0,0
是死是活,1,1,0,1,0,0
死磕,1,1,1,0,0,1
好快,1,0,1,0,1,0
佩服,1,1,0,1,0,0
妈,1,1,0,1,0,0
如释重负,1,1,0,1,0,0
如愿,1,1,0,1,0,0
如何,1,0,1,0,1,0
好转,1,1,0,1,0,0
好累,1,1,1,0,0,1
好看,1,0,1,0,1,0
依着,1,1,0,1,0,0
好歹,1,1,0,1,0,0
好日子,1,0,1,0,1,0
好惨,1,1,0,1,0,0
好心人,1,0,0,0,0,0
信任,1,1,0,1,0,0
好心,1,0,1,0,1,0
好小,1,1,1,0,0,1
好好努力,1,1,1,0,0,1
依靠,1,1,0,1,0,0
好大,1,1,1,0,0,1
保不住,1,1,0,1,0,0
保平安,1,1,1,0,0,1
好几年,1,1,0,1,0,0
保护,1,1,0,1,0,0
好么,1,1,0,1,0,0
好久不来,1,1,0,1,0,0
保持,1,1,0,1,0,0
妖魔鬼怪,1,1,0,1,0,0
妨碍,1,0,1,0,1,0
妹子,1,1,0,1,0,0
妻子,1,1,0,1,0,0
安息,1,0,1,0,1,0
安康,1,0,1,0,1,0
作用,1,1,0,1,0,0
安乐死,1,1,0,1,0,0
你的错,1,1,0,1,0,0
学生时代,1,1,1,0,0,1
学校,1,1,0,1,0,0
学成,1,1,0,1,0,0
学到,1,0,1,0,1,0
学不会,1,1,1,0,0,1
孤立无援,1,1,0,1,0,0
孤注一掷,1,1,0,1,0,0
孝,1,1,0,1,0,0
存钱,1,1,0,1,0,0
存档,1,0,1,0,1,0
存,1,0,1,0,1,0
字,1,1,0,1,0,0
嫖娼,1,0,0,0,0,0
婚生,1,1,0,1,0,0
婚恋至上,1,1,0,1,0,0
婚恋,1,1,0,1,0,0
婚嫁,1,0,0,0,0,0
婚姻,1,1,0,1,0,0
你自己,1,0,1,0,1,0
你自由了,1,0,1,0,1,0
她自己,1,1,0,1,0,0
女生,1,0,1,0,1,0
做完,1,1,0,1,0,0
多么,1,0,1,0,1,0
大妈,1,1,0,1,0,0
大多,1,1,0,1,0,0
大叔,1,1,0,1,0,0
做决定,1,0,1,0,1,0
做到,1,1,0,1,0,0
夜校,1,1,0,1,0,0
夜,1,1,1,0,0,1
多样性,1,1,0,1,0,0
多想,1,1,0,1,0,0
多少次,1,0,1,0,1,0
